url,kinds,ref_ids,stored_title,status,final_host,redirect_hosts,cross_host_redirect,content_type,page_title,title_match_ratio,title_mismatch,is_pdf,is_challenge,is_login,is_parked,error,elapsed_ms
https://www.leonardo.com/en/press-release-detail/-/detail/01-09-2026-first-serial-production-contract-for-the-centauro-ii-signed-for-the-brazilian-army?f=%2Fmedia-hub%2Fpress-releases,item,202,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,First serial production contract for the Centauro II signed for the Brazilian Army - 01-09-2026,0.21,True,False,False,False,False,,618
https://www.leonardo.com/en/press-release-detail/-/detail/03-08-2026-leonardo-filing-notice?f=%2Fmedia-hub%2Fpress-releases,item,205,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,Leonardo: filing notice,0.29,True,False,False,False,False,,628
https://www.hensoldt.net/news/hensoldt-plans-to-set-up-a-development-centre-in-the-stuttgart-region,"item,report_appendix",189;weekly_2026-09-05.md#120,HENSOLDT plans to set up a development centre in the Stuttgart region,200,www.hensoldt.net,www.hensoldt.net,False,text/html; charset=utf-8,HENSOLDT plans to set up a development centre in the Stuttgart region | HENSOLDT,0.94,False,False,False,False,False,,489
https://www.hensoldt.net/news/rheinmetall-and-hensoldt-demonstrate-successful-integration-of-passive-sensor-technology-into-a-modern-air-defence-system,"item,report_appendix",183;daily_2026-09-05.md#25;weekly_2026-09-05.md#33,Rheinmetall and HENSOLDT demonstrate successful integration of passive sensor technology into a modern air defence syste,200,www.hensoldt.net,www.hensoldt.net,False,text/html; charset=utf-8,Rheinmetall and HENSOLDT demonstrate successful integration of passive sensor technology into a modern air defence system | HENSOLDT,0.96,False,False,False,False,False,,269
https://www.dvidshub.net/news/573989/angling-adventure-jblm-teen-fishes-with-make-wish,item,935,Angling for Adventure: JBLM teen fishes with Make-A-Wish,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Angling for Adventure: JBLM teen fishes with Make-A-Wish,0.91,False,False,False,False,False,,441
https://en.globes.co.il/en/article-india-steps-up-arms-supplies-to-israel-report-1001551220,"item,report_appendix",140;weekly_2026-09-05.md#111,"The focus on the defense relationship between Israel and India is usually on Israeli exports. However, a new report by A",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,India steps up arms supplies to Israel - report - Globes,0.27,True,False,False,False,False,,367
https://en.globes.co.il/en/article-greece-approves-4b-israel-air-defense-procurement-1001550329,"item,report_appendix",155;daily_2026-09-05.md#12;weekly_2026-09-05.md#34,Greece’s National Security Council (KYSEA) today approved an historic deal to procure a multi-layered air defense system,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Greece approves $4b Israel air defense procurement - Globes,0.41,False,False,False,False,False,,461
https://en.globes.co.il/en/article-huge-greek-air-defense-deal-has-strategic-dimension-1001550498,"item,report_appendix",150;daily_2026-09-05.md#14;weekly_2026-09-05.md#115,"Israeli defense exports to Europe are breaking records, but the latest deal with Greece, worth €3.5 billion, also has a ",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Huge Greek air defense deal has strategic dimension - Globes,0.29,True,False,False,False,False,,55
https://en.globes.co.il/en/article-ondas-buys-arans-defense-activities-for-nis-100m-1001552617,item,109,US defense tech company Ondas Holdings has signed an agreement to acquire the defense activities of Israeli company Aran,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Ondas buys Aran�s defense activities for NIS 100m - Globes,0.42,False,False,False,False,False,,483
https://www.twz.com/land/u-s-air-force-seeks-anti-aircraft-guns-to-protect-its-overseas-bases,"item,report_appendix",1353;weekly_2026-09-05.md#133,U.S. Air Force Seeks Anti-Aircraft Guns To Protect Its Overseas Bases,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,U.S. Air Force Seeks Anti-Aircraft Guns To Protect Its Overseas Bases,1.0,False,False,False,False,False,,346
https://breakingdefense.com/2026/09/how-congress-is-trying-to-fund-the-e-7-wedgetail-program/,"item,report_appendix",21;weekly_2026-09-05.md#59,How Congress is trying to fund the E-7 Wedgetail program,200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,How Congress is trying to fund the E-7 Wedgetail program - Breaking Defense,0.87,False,False,False,False,False,,271
https://en.globes.co.il/en/article-whats-not-to-like-about-next-visions-financials-1001551935,"item,report_appendix",119;weekly_2026-09-05.md#104,"Next Vision Stabilized Systems (TASE: NXSN), which produces stabilized cameras for UAVs, released another set of financi",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,What's not to like about Next Vision's financials? - Globes,0.25,True,False,False,False,False,,485
https://en.globes.co.il/en/article-exchange-rate-erodes-rafael-profit-1001553890,"item,report_appendix",85;weekly_2026-09-05.md#96,Rafael Advanced Defense Systems reports 20% growth (45% in dollar terms) in second quarter revenue to NIS 5.6 billion ($,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Exchange rate erodes Rafael profit - Globes,0.18,True,False,False,False,False,,132
https://en.globes.co.il/en/article-israel-to-sign-biggest-ever-defense-deal-with-greece-1001553883,"item,report_appendix",90;daily_2026-09-05.md#13;weekly_2026-09-05.md#36,Updated 13.30,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Israel signs biggest-ever defense deal with Greece - Globes,0.14,True,False,False,False,False,,274
https://en.globes.co.il/en/article-defense-news-ranks-3-israeli-cos-in-worlds-top-30-1001554012,"item,report_appendix",75;weekly_2026-09-05.md#92,"Israel’s three biggest defense companies - Elbit Systems, Israel Aerospace Systems (IAI) and Rafael Advanced Defense Sys",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Defense News ranks 3 Israeli cos in world�s top 30 - Globes,0.34,True,False,False,False,False,,339
https://www.scribd.com/document/834039161/RFP-for-UAV-EOIR-Camera,"item,tender",5602;24,RFP for EO/IR Pods for Heron UAV | PDF | Infrared - Scribd,200,www.scribd.com,www.scribd.com,False,text/html; charset=utf-8,Client Challenge,0.09,True,False,False,False,False,,263
https://breakingdefense.com/2026/09/winning-the-information-war-is-as-much-about-ideas-and-perception-as-it-is-about-data/,"item,report_appendix",36;weekly_2026-09-05.md#73,Winning the information war is as much about ideas and perception as it is about data,200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,Winning the information war is as much about ideas and perception as it is about data - Breaking Defense,0.91,False,False,False,False,False,,503
https://ted.europa.eu/en/notice/444841-2016/html,"item,tender",844;13,Belgium-Brussels: 16.ESI.OP.137 Architectures for multifunction RF and optronics sensors on board RPAS platforms — EORF,200,ted.europa.eu,ted.europa.eu,False,text/html,2016-OJS244-444841-en,0.12,True,False,False,False,False,,1494
https://www.defensenews.com/global/europe/2026/09/01/ousted-ukrainian-defense-chief-lands-palantir-ceo-as-first-investor-in-new-venture/,item,69,Ousted Ukrainian defense chief lands Palantir CEO as first investor in new venture,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,Ousted Ukrainian defense chief lands Palantir CEO as first investor in new venture,1.0,False,False,False,False,False,,899
https://www.twz.com/news-features/germany-formally-accuses-russia-of-attempted-drone-strike-on-ukrainian-an-124-cargo-jet,"item,report_appendix",49;weekly_2026-09-05.md#82,Germany Formally Accuses Russia Of Attempted Drone Strike On Ukrainian An-124 Cargo Jet,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Germany Formally Accuses Russia Of Attempted Drone Strike On Ukrainian An-124 Cargo Jet,1.0,False,False,False,False,False,,556
https://www.twz.com/sponsored-content/site-expansions-underpin-lockheed-martins-munitions-production-ramp,"item,report_appendix",32;weekly_2026-09-05.md#70,Site Expansions Underpin Lockheed Martin’s Munitions Production Ramp,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Site Expansions Underpin Lockheed Martin’s Munitions Production Ramp,1.0,False,False,False,False,False,,290
https://www.twz.com/sea/navys-sounds-like-it-now-wants-the-air-combat-drone-it-notoriously-passed-over-a-decade-ago,"item,report_appendix",59;weekly_2026-09-05.md#86,Navy Sounds Like It Now Wants The Air Combat Drone It Notoriously Passed Over A Decade Ago,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Navy Sounds Like It Now Wants The Air Combat Drone It Notoriously Passed Over A Decade Ago,1.0,False,False,False,False,False,,388
https://www.israeldefense.co.il/node/70552,"item,report_appendix",117;weekly_2026-09-05.md#1,"כשה-AI יכול להתחזות לכל אחד, על מי אפשר לסמוך? | ראיון מיוחד",200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,"כשה-AI יכול להתחזות לכל אחד, על מי אפשר לסמוך? | ראיון מיוחד | Israel Defense",0.88,False,False,False,False,False,,161
https://www.defensenews.com/news/your-military/2026/09/01/us-approves-possible-800-million-military-helicopter-sale-to-iraq/,item,72,US approves possible $800 million military helicopter sale to Iraq,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,US approves possible $800 million military helicopter sale to Iraq,1.0,False,False,False,False,False,,777
https://www.dvidshub.net/news/573977/kentucky-air-guards-contingency-response-group-provides-key-capabilities-exercise-patriot-26,item,98,Kentucky Air Guard’s Contingency Response Group provides key capabilities for exercise Patriot 26,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Kentucky Air Guard’s Contingency Response Group provides key capabilities for exercise Patriot 26,0.95,False,False,False,False,False,,433
https://en.globes.co.il/en/article-elbit-systems-wins-us-orders-worth-370m-1001549857,"item,report_appendix",163;daily_2026-09-05.md#19;weekly_2026-09-05.md#38,"Elbit Systems (TASE: ESLT; Nasdaq: ESLT) announced today that its US subsidiary Elbit Systems of America, LLC had been a",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Elbit Systems wins US orders worth $370m - Globes,0.39,False,False,False,False,False,,400
https://www.hensoldt.net/news/hensoldt-integrates-its-own-avionics-suite-into-indias-first-electric-air-taxi,"item,report_appendix",180;daily_2026-09-05.md#26;weekly_2026-09-05.md#39,HENSOLDT integrates its own avionics suite into India’s first electric air taxi,200,www.hensoldt.net,www.hensoldt.net,False,text/html; charset=utf-8,HENSOLDT integrates its own avionics suite into India’s first electric air taxi | HENSOLDT,0.95,False,False,False,False,False,,258
https://breakingdefense.com/2026/09/us-clears-5b-in-jdams-for-saudi-arabia-other-middle-east-deals/,item,1351,"US clears $5B in JDAMs for Saudi Arabia, other Middle East deals - Breaking Defense",200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,"US clears $5B in JDAMs for Saudi Arabia, other Middle East deals - Breaking Defense",1.0,False,False,False,False,False,,287
https://arxiv.org/abs/2609.01738v1,"item,report_appendix",170;weekly_2026-09-05.md#117,"UAV Thermal Imagery for Inert Ordnance Screening: Multi Campaign Dataset Development,Object Detection, and Practical Recommendations",200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,"[2609.01738v1] UAV Thermal Imagery for Inert Ordnance Screening: Multi Campaign Dataset Development,Object Detection, and Practical Recommendations",0.95,False,False,False,False,False,,240
https://arxiv.org/abs/2609.02377v1,"item,report_appendix",138;weekly_2026-09-05.md#110,ProSR: Semantic-Prototype-Guided Discrete Modeling for Physically Consistent SAR Super-Resolution,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.02377v1] ProSR: Semantic-Prototype-Guided Discrete Modeling for Physically Consistent SAR Super-Resolution,0.94,False,False,False,False,False,,256
https://www.dvidshub.net/news/573985/memory-and-light-usag-italy-readies-mark-25-years-since-9-11,item,707,Memory and Light: USAG Italy readies to mark 25 years since 9/11,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Memory and Light: USAG Italy readies to mark 25 years since 9/11,0.92,False,False,False,False,False,,303
https://en.globes.co.il/en/article-robotic-sovereignty-as-a-service-co-aitan-raises-41m-1001554260,"item,report_appendix",70;daily_2026-09-05.md#20;weekly_2026-09-05.md#90,Israeli defense-tech company AITAN has completed a $41 million financing round co-led by Deep33 and Dell Technologies Ca,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Robotic sovereignty-as-a-service co AITAN raises $41m - Globes,0.34,True,False,False,False,False,,380
https://en.globes.co.il/en/article-israel-seeks-leading-position-in-space-defense-1001553296,"item,report_appendix",101;weekly_2026-09-05.md#99,"The global satellite market, both civilian and military, is growing and with it the fear of threats. Due to this, US Spa",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Israel seeks leading position in space defense - Globes,0.09,True,False,False,False,False,,69
https://www.twz.com/news-features/chinese-cargo-ships-clandestinely-gather-signals-intelligence-report,"item,report_appendix",43;weekly_2026-09-05.md#80,Chinese Cargo Ships Clandestinely Gather Signals Intelligence: Report,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Chinese Cargo Ships Clandestinely Gather Signals Intelligence: Report,1.0,False,False,False,False,False,,297
https://en.globes.co.il/en/article-elbit-systems-beats-analysts-backlog-reaches-new-peak-1001551938,"item,report_appendix",114;daily_2026-09-05.md#9;weekly_2026-09-05.md#102,"Defense company Elbit Systems (TASE: ESLT; Nasdaq: ESLT) reports a new peak in its orders backlog, which reached $32 bil",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,"Elbit Systems beats analysts, backlog reaches new peak - Globes",0.37,False,False,False,False,False,,288
https://en.globes.co.il/en/article-former-mossad-chief-appointed-ondas-president-1001551214,"item,report_appendix",143;daily_2026-09-05.md#24;weekly_2026-09-05.md#113,"US company Ondas (Nasdaq: ONDS) today announced that David Barnea, the former head of Israel’s Mossad intelligence agenc",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Former Mossad chief appointed Ondas president - Globes,0.26,True,False,False,False,False,,63
https://en.globes.co.il/en/article-elbit-eyes-converting-vessels-into-drone-carriers-1001550268,"item,report_appendix",160;weekly_2026-09-05.md#116,Israeli defense electronics company Elbit Systems Ltd. (Nasdaq: ESLT; TASE:ESLT) wants to make ships into drone carriers,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Elbit eyes converting vessels into drone carriers - Globes,0.44,False,False,False,False,False,,55
https://www.navalnews.com/naval-news/2026/09/german-navy-iai-naval-lora-test-firing/,"item,report_appendix",62;weekly_2026-09-05.md#89,German Navy Conducts Firing with IAI’s Naval LORA Ballistic Missile,200,www.navalnews.com,www.navalnews.com,False,text/html; charset=UTF-8,German Navy Conducts Firing with IAI&#039;s Naval LORA Ballistic Missile - Naval News,0.9,False,False,False,False,False,,520
https://www.dvidshub.net/news/573966/space-doctrine-conference-advances-multinational-space-cooperation,item,124,Space Doctrine Conference advances multinational space cooperation,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Space Doctrine Conference advances multinational space cooperation,0.92,False,False,False,False,False,,316
https://www.defensenews.com/global/europe/2026/09/01/us-tech-found-in-russian-ballistic-missiles/,"item,report_appendix",88;weekly_2026-09-05.md#97,US tech found in Russian ballistic missiles,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,US tech found in Russian ballistic missiles,1.0,False,False,False,False,False,,360
https://www.twz.com/land/competing-bradley-fighting-vehicle-replacement-prototypes-delivered-to-the-u-s-army,"item,report_appendix",61;weekly_2026-09-05.md#88,Competing Bradley Fighting Vehicle Replacement Prototypes Delivered To The U.S. Army (Updated),200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Competing Bradley Fighting Vehicle Replacement Prototypes Delivered To The U.S. Army (Updated),1.0,False,False,False,False,False,,326
https://www.edrmagazine.eu/the-all-new-15-300-mm-f-4-mwir-zoom-engineered-for-10-%c2%b5m-sxga-detectors,"item,report_appendix",39;weekly_2026-09-05.md#76,The all-new 15-300 mm f/4 MWIR zoom engineered for 10 µm SXGA detectors,200,www.edrmagazine.eu,www.edrmagazine.eu,False,text/html; charset=UTF-8,The all-new 15-300 mm f/4 MWIR zoom engineered for 10 µm SXGA detectors - EDR Magazine,0.92,False,False,False,False,False,,1445
https://www.defenseone.com/threats/2026/09/AI-breakout-openai-complex/415825/,item,1355,July’s breakout at OpenAI was far more complex than initially realized,200,www.defenseone.com,www.defenseone.com,False,text/html; charset=utf-8,July’s breakout at OpenAI was far more complex than initially realized - Defense One,0.92,False,False,False,False,False,,1415
https://breakingdefense.com/2026/09/ge-aerospace-to-provide-marine-gas-turbine-engines-for-south-koreas-kddx-destroyers/,"item,report_appendix",30;weekly_2026-09-05.md#68,GE Aerospace to provide marine gas turbine engines for South Korea’s KDDX destroyers,200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,GE Aerospace to provide marine gas turbine engines for South Korea&#039;s KDDX destroyers - Breaking Defense,0.89,False,False,False,False,False,,259
https://arxiv.org/abs/2609.02085v1,"item,report_appendix",153;weekly_2026-09-05.md#26,TC-Next: Zero-Shot Multimodal Cyclone Forecasting,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.02085v1] TC-Next: Zero-Shot Multimodal Cyclone Forecasting,0.88,False,False,False,False,False,,332
https://breakingdefense.com/2026/09/hermeus-picks-anduril-autonomy-for-quarterhorse-drone/,"item,report_appendix",33;weekly_2026-09-05.md#13,Hermeus picks Anduril autonomy for Quarterhorse drone,200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,Hermeus picks Anduril autonomy for Quarterhorse drone - Breaking Defense,0.86,False,False,False,False,False,,350
https://www.dvidshub.net/news/574030/centcom-destroys-3-irgc-oil-tankers-after-iran-targets-2-us-navy-warships,item,4668,CENTCOM Destroys 3 IRGC Oil Tankers After Iran Targets 2 U.S. Navy Warships,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - CENTCOM Destroys 3 IRGC Oil Tankers After Iran Targets 2 U.S. Navy Warships,0.93,False,False,False,False,False,,320
https://arxiv.org/abs/2609.01876v1,item,162,RAFT-DVC: Resolution-Aware Machine Learning-Based Digital Volume Correlation,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.01876v1] RAFT-DVC: Resolution-Aware Machine Learning-Based Digital Volume Correlation,0.92,False,False,False,False,False,,390
https://www.navalnews.com/naval-news/2026/09/kongsberg-strikemaster-jan-mayen-nato-exercise/,"item,report_appendix",3702;daily_2026-09-06.md#1;daily_2026-09-05.md#1;weekly_2026-09-05.md#5,KONGSBERG StrikeMaster Deploys to Jan Mayen for NATO Arctic Exercise - Naval News,200,www.navalnews.com,www.navalnews.com,False,text/html; charset=UTF-8,KONGSBERG StrikeMaster Deploys to Jan Mayen for NATO Arctic Exercise - Naval News,1.0,False,False,False,False,False,,512
https://www.defensenews.com/news/your-military/2026/09/03/iran-war-escalation-raises-concern-over-civilian-death-toll/,"item,report_appendix",45;weekly_2026-09-05.md#81,Iran war escalation raises concern over civilian death toll,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,Iran war escalation raises concern over civilian death toll,1.0,False,False,False,False,False,,142
https://www.dvidshub.net/news/574003/fb-employee-earns-coveted-spot-naval-postgraduate-school,item,1496,FB employee earns coveted spot at Naval Postgraduate School,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - FB employee earns coveted spot at Naval Postgraduate School,0.91,False,False,False,False,False,,299
https://www.israeldefense.co.il/en/node/70527,"item,report_appendix",110;weekly_2026-09-05.md#101,DataAgent Raises $10M to Make Infrastructure Fix Itself,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,DataAgent Raises $10M to Make Infrastructure Fix Itself | Israel Defense,0.88,False,False,False,False,False,,82
https://www.twz.com/sea/israeli-lora-ballistic-missiles-fired-from-german-frigate,"item,report_appendix",37;weekly_2026-09-05.md#74,Israeli LORA Ballistic Missiles Fired From German Frigate,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Israeli LORA Ballistic Missiles Fired From German Frigate,1.0,False,False,False,False,False,,328
https://www.twz.com/sea/the-three-foreign-frigates-being-studied-for-possible-u-s-navy-service,"item,report_appendix",5;weekly_2026-09-05.md#46,The Three Foreign Frigates Being Studied For Possible U.S. Navy Service,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,The Three Foreign Frigates Being Studied For Possible U.S. Navy Service,1.0,False,False,False,False,False,,485
https://www.dvidshub.net/news/573997/natracom-student-naval-aviators-complete-carrier-qualifications-aboard-eisenhower,item,1104,NATRACOM Student Naval Aviators Complete Carrier Qualifications Aboard Eisenhower,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - NATRACOM Student Naval Aviators Complete Carrier Qualifications Aboard Eisenhower,0.94,False,False,False,False,False,,325
https://www.dvidshub.net/news/573999/fort-knox-9-11-icons-quietly-speak-army-sacrifices-freedom,item,1101,Fort Knox 9/11 icons quietly speak of Army sacrifices for freedom,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Fort Knox 9/11 icons quietly speak of Army sacrifices for freedom,0.92,False,False,False,False,False,,426
https://www.dvidshub.net/news/573978/atlas-angel-ii-expands-montana-sri-lanka-partnership-through-subject-matter-expert-exchanges,"item,report_appendix",329;weekly_2026-09-05.md#126,Atlas Angel II expands Montana-Sri Lanka partnership through subject matter expert exchanges,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Atlas Angel II expands Montana-Sri Lanka partnership through subject matter expert exchanges,0.94,False,False,False,False,False,,365
https://www.edrmagazine.eu/porsches-mhp-from-configurator-to-capability-how-data-is-accelerating-defence,item,4075,"Porsche’s MHP: from configurator to capability, how data is accelerating defence - EDR Magazine",200,www.edrmagazine.eu,www.edrmagazine.eu,False,text/html; charset=UTF-8,"Porsche’s MHP: from configurator to capability, how data is accelerating defence - EDR Magazine",1.0,False,False,False,False,False,,1501
https://dronexl.co/2026/09/04/mavic-4-pro-shot-down-gopro-sale-uas-sentry-nexus-observer/,item,1132,"DJI Mavic 4 Pro Shot Down in Alabama, GoPro Sells 90% of Itself, UAS Sentry Launches Nexus Observer: This Week in Drone News",200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,"DJI Mavic 4 Pro Shot Down in Alabama, GoPro Sells 90% of Itself, UAS Sentry Launches Nexus Observer: This Week in Drone News",1.0,False,False,False,False,False,,89
https://dronexl.co/2026/09/01/drone-tariffs-september-3-price-impact/,item,193,Drone Tariffs Hit September 3. Here's Why Prices Won't Jump 25% Overnight,200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,Drone Tariffs Hit September 3. Here's Why Prices Won't Jump 25% Overnight,1.0,False,False,False,False,False,,158
https://www.dvidshub.net/news/573975/strategic-sealift-officers-aboard-uss-boxer-support-us-5th-fleet,item,104,Strategic Sealift Officers Aboard USS Boxer Support U.S. 5th Fleet,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Strategic Sealift Officers Aboard USS Boxer Support U.S. 5th Fleet,0.92,False,False,False,False,False,,284
https://breakingdefense.com/2026/09/to-counter-china-americas-next-cca-needs-a-different-mission/,"item,report_appendix",12;weekly_2026-09-05.md#51,"To counter China, America’s next CCA needs a different mission",200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,"To counter China, America&#039;s next CCA needs a different mission - Breaking Defense",0.85,False,False,False,False,False,,69
https://www.navalnews.com/naval-news/2026/09/japan-plans-to-adopt-asm-3er-anti-ship-missile-for-air-to-air-role/,"item,report_appendix",58;weekly_2026-09-05.md#85,Japan Plans to Adopt ASM-3ER Anti-Ship Missile for Air-to-Air Role,200,www.navalnews.com,www.navalnews.com,False,text/html; charset=UTF-8,Japan Plans to Adopt ASM-3ER Anti-Ship Missile for Air-to-Air Role - Naval News,0.92,False,False,False,False,False,,485
https://www.dvidshub.net/news/574017/fort-rucker-firefighters-climb-remember-9-11,item,1447,Fort Rucker Firefighters Climb to Remember 9/11,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Fort Rucker Firefighters Climb to Remember 9/11,0.9,False,False,False,False,False,,430
https://www.twz.com/air/first-usaf-f-15ex-to-be-based-in-japan-departs-boeings-st-louis-plant,"item,report_appendix",11;weekly_2026-09-05.md#50,First USAF F-15EX To Be Based In Japan Departs Boeing’s St. Louis Plant,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,First USAF F-15EX To Be Based In Japan Departs Boeing’s St. Louis Plant,1.0,False,False,False,False,False,,118
https://www.israeldefense.co.il/node/70543,item,74,GE זכתה בחוזה חלקי מנועי F414 עד כ־2.9 מיליארד דולר ובעסקת ניסוי על־קולי,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,GE זכתה בחוזה חלקי מנועי F414 עד כ־2.9 מיליארד דולר ובעסקת ניסוי על־קולי | Israel Defense,0.91,False,False,False,False,False,,246
https://www.dvidshub.net/news/574018/fort-mccoy-leaders-hold-september-2026-housing-town-hall-dozens-attend,item,1442,Fort McCoy leaders hold September 2026 housing town hall; dozens attend,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Fort McCoy leaders hold September 2026 housing town hall; dozens attend,0.93,False,False,False,False,False,,426
https://www.edrmagazine.eu/%e2%96%ba-tkms-and-fincantieri-intend-to-establish-joint-collaboration-framework-in-the-underwater-domain-by-year-end-taking-long-standing-partnership-to-next-level,item,92,► TKMS and Fincantieri intend to establish joint collaboration framework in the underwater domain by year-end taking long-standing partnership to next level,200,www.edrmagazine.eu,www.edrmagazine.eu,False,text/html; charset=UTF-8,► TKMS and Fincantieri intend to establish joint collaboration framework in the underwater domain by year-end taking long-standing partnership to next level - EDR Magazine,0.96,False,False,False,False,False,,1705
https://www.twz.com/sponsored-content/how-drone-detection-is-evolving-to-counter-smaller-faster-and-swarm-threats,"item,report_appendix",15;weekly_2026-09-05.md#10,"How Drone Detection Is Evolving To Counter Smaller, Faster, And Swarm Threats",200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,"How Drone Detection Is Evolving To Counter Smaller, Faster, And Swarm Threats",1.0,False,False,False,False,False,,375
https://www.edrmagazine.eu/us-army-selects-aerovironment-locust-x3-for-its-enduring-high-energy-laser-programme,"item,report_appendix",47;weekly_2026-09-05.md#16,US Army selects AeroVironment Locust® X3 for its Enduring-High Energy Laser programme,200,www.edrmagazine.eu,www.edrmagazine.eu,False,text/html; charset=UTF-8,US Army selects AeroVironment Locust® X3 for its Enduring-High Energy Laser programme - EDR Magazine,0.93,False,False,False,False,False,,1410
https://www.dvidshub.net/news/574005/my-dcma-remember-9-11-david-fagan,item,1489,My DCMA Remember 9/11: David Fagan,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - My DCMA Remember 9/11: David Fagan,0.86,False,False,False,False,False,,433
https://www.dvidshub.net/news/574009/lost-1950-korean-war-soldier-returns-rest-illinois,item,1473,"Lost in 1950, Korean War Soldier Returns to Rest in Illinois",200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,"DVIDS - News - Lost in 1950, Korean War Soldier Returns to Rest in Illinois",0.91,False,False,False,False,False,,369
https://www.dvidshub.net/news/574008/army-made-motors-power-historic-game-drones-flight,item,1477,Army-made motors power historic ‘Game of Drones’ flight,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Army-made motors power historic ‘Game of Drones’ flight,0.91,False,False,False,False,False,,304
https://breakingdefense.com/2026/09/belgium-and-india-partner-on-local-70mm-rocket-assembly-wave-of-industry-agreements/,"item,report_appendix",26;weekly_2026-09-05.md#64,"Belgium and India partner on local 70mm rocket assembly, wave of industry agreements",200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,"Belgium and India partner on local 70mm rocket assembly, wave of industry agreements - Breaking Defense",0.91,False,False,False,False,False,,258
